Fecha,Año,Mes,Persona,Vendedor,SKU,Nombre Producto,Comentarios Producto,Cantidad_ventas,Precio,% Descuento,Descuento,IVA Vigente,Subtotal IVA mayor a 0%,IVA,Total,Saldo,Retenciones,Estado,Dias vencimiento,Fecha Vencimiento,Cantidad_inv,PVP,Costo Adquisición Unitario,Costo Adquisición,Modelo producto
2024-11-04,2024,11,Dr. Juan Pérez,Elena Gómez,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",9,1777.03,0.0,0.0,0.15,15993.27,2398.99,18392.26,0.0,321.86,Pagado,59,2025-01-02,58,1777.03,650.17,5851.53,Redondo Low Profile
2023-02-13,2023,2,Estética Integral,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",1,1927.61,0.05,96.38,0.15,1831.23,274.68,2105.91,0.0,0.0,Pagado,24,2023-03-09,91,1927.61,666.18,666.18,Redondo Low Profile
2024-12-25,2024,12,MedGroup SA,Lucía Méndez,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",1,1746.9,0.0,0.0,0.15,1746.9,262.04,2008.94,0.0,35.16,Pagado,25,2025-01-19,148,1746.9,582.43,582.43,Anatómico
2023-10-18,2023,10,Clínica Santa Inés,Carlos Ruiz,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",9,1525.87,0.0,0.0,0.15,13732.83,2059.92,15792.75,0.0,0.0,Pagado,43,2023-11-30,150,1525.87,631.39,5682.51,Ergonómico
2023-03-08,2023,3,Centro Quirúrgico Norte,Elena Gómez,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",2,1561.19,0.15,468.36,0.15,2654.02,398.1,3052.12,3052.12,53.41,Anulado,53,2023-04-30,33,1561.19,685.07,1370.14,Redondo High Profile
2024-01-28,2024,1,Dr. Juan Pérez,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",3,1317.3,0.05,197.59,0.15,3754.31,563.15,4317.46,0.0,0.0,Pagado,39,2024-03-07,91,1317.3,502.48,1507.44,Redondo High Profile
2023-10-24,2023,10,Clínica Santa Inés,Lucía Méndez,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",1,1652.63,0.0,0.0,0.15,1652.63,247.89,1900.52,1900.52,0.0,Pendiente,24,2023-11-17,128,1652.63,593.56,593.56,Redondo Low Profile
2023-06-25,2023,6,MedGroup SA,Carlos Ruiz,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",2,2070.49,0.05,207.05,0.15,3933.93,590.09,4524.02,4524.02,0.0,Anulado,58,2023-08-22,115,2070.49,717.34,1434.68,Redondo Low Profile
2023-09-30,2023,9,Estética Integral,Marcos Proaño,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",12,2055.91,0.0,0.0,0.15,24670.92,3700.64,28371.56,0.0,0.0,Pagado,55,2023-11-24,18,2055.91,794.43,9533.16,Redondo Low Profile
2024-01-25,2024,1,Centro Quirúrgico Norte,Lucía Méndez,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",6,1424.3,0.0,0.0,0.15,8545.8,1281.87,9827.67,9827.67,0.0,Pendiente,44,2024-03-09,73,1424.3,542.99,3257.94,Ergonómico
2023-07-11,2023,7,Clínica Santa Inés,Sofia Vega,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",11,1601.53,0.0,0.0,0.15,17616.83,2642.52,20259.35,0.0,354.54,Pagado,33,2023-08-13,33,1601.53,654.2,7196.2,Redondo High Profile
2025-03-09,2025,3,Dr. Juan Pérez,Lucía Méndez,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",3,1136.31,0.15,511.34,0.15,2897.59,434.64,3332.23,0.0,0.0,Pagado,52,2025-04-30,83,1136.31,464.13,1392.39,Ergonómico
2024-05-02,2024,5,Hospital del Valle,Sofia Vega,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",11,1586.95,0.0,0.0,0.15,17456.45,2618.47,20074.92,20074.92,0.0,Pendiente,33,2024-06-04,62,1586.95,714.25,7856.75,Anatómico
2025-01-17,2025,1,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",6,1514.09,0.0,0.0,0.15,9084.54,1362.68,10447.22,0.0,0.0,Pagado,42,2025-02-28,83,1514.09,656.34,3938.04,Redondo Low Profile
2023-02-06,2023,2,Clínica Santa Inés,Elena Gómez,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",1,1507.07,0.0,0.0,0.15,1507.07,226.06,1733.13,1733.13,30.33,Pendiente,27,2023-03-05,89,1507.07,526.16,526.16,Redondo Low Profile
2024-01-21,2024,1,Estética Integral,Sofia Vega,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",9,1347.2,0.05,606.24,0.15,11518.56,1727.78,13246.34,0.0,231.81,Pagado,18,2024-02-08,125,1347.2,552.38,4971.42,Anatómico
2023-04-14,2023,4,MedGroup SA,Carlos Ruiz,IMP-ER-400,Implante de Seno Ergonómico 400cc,"Grado médico, esterilizado Gamma",11,2291.77,0.15,3781.42,0.15,21428.05,3214.21,24642.26,0.0,0.0,Pagado,43,2023-05-27,110,2291.77,824.45,9068.95,Ergonómico
2025-04-05,2025,4,Clínica Santa Inés,Sofia Vega,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",12,1252.76,0.05,751.66,0.15,14281.46,2142.22,16423.68,0.0,0.0,Pagado,43,2025-05-18,52,1252.76,480.83,5769.96,Anatómico
2024-10-29,2024,10,MedGroup SA,Marcos Proaño,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",5,1344.86,0.0,0.0,0.15,6724.3,1008.64,7732.94,0.0,135.33,Pagado,52,2024-12-20,60,1344.86,585.34,2926.7,Anatómico
2025-11-18,2025,11,Hospital del Valle,Carlos Ruiz,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",10,1635.1,0.0,0.0,0.15,16351.0,2452.65,18803.65,0.0,329.06,Pagado,19,2025-12-07,93,1635.1,687.49,6874.9,Anatómico
2024-07-03,2024,7,Dr. Juan Pérez,Sofia Vega,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",5,1951.56,0.1,975.78,0.15,8782.02,1317.3,10099.32,0.0,0.0,Pagado,32,2024-08-04,121,1951.56,785.63,3928.15,Ergonómico
2024-12-06,2024,12,Hospital del Valle,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",2,1851.77,0.15,555.53,0.15,3148.01,472.2,3620.21,0.0,63.35,Pagado,57,2025-02-01,38,1851.77,816.71,1633.42,Redondo High Profile
2023-04-02,2023,4,Clínica Santa Inés,Lucía Méndez,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",6,1282.54,0.0,0.0,0.15,7695.24,1154.29,8849.53,0.0,0.0,Pagado,49,2023-05-21,127,1282.54,553.12,3318.72,Redondo High Profile
2023-08-15,2023,8,MedGroup SA,Sofia Vega,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",7,1213.91,0.15,1274.61,0.15,7222.76,1083.41,8306.17,8306.17,0.0,Pendiente,27,2023-09-11,106,1213.91,474.93,3324.51,Redondo Low Profile
2024-07-18,2024,7,Dr. Juan Pérez,Lucía Méndez,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",2,1949.13,0.15,584.74,0.15,3313.52,497.03,3810.55,0.0,0.0,Pagado,31,2024-08-18,22,1949.13,679.59,1359.18,Anatómico
2025-03-08,2025,3,Estética Integral,Elena Gómez,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",5,1880.73,0.0,0.0,0.15,9403.65,1410.55,10814.2,0.0,189.25,Pagado,18,2025-03-26,93,1880.73,701.62,3508.1,Anatómico
2023-05-23,2023,5,Clínica Santa Inés,Marcos Proaño,IMP-ER-450,Implante de Seno Ergonómico 450cc,"Grado médico, esterilizado Gamma",11,1581.33,0.05,869.73,0.15,16524.9,2478.74,19003.64,19003.64,0.0,Pendiente,60,2023-07-22,147,1581.33,576.75,6344.25,Ergonómico
2023-11-13,2023,11,MedGroup SA,Carlos Ruiz,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",10,1936.49,0.0,0.0,0.15,19364.9,2904.74,22269.64,0.0,0.0,Pagado,53,2024-01-05,76,1936.49,824.01,8240.1,Redondo Low Profile
2023-04-11,2023,4,Dr. Juan Pérez,Sofia Vega,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",5,1141.97,0.0,0.0,0.15,5709.85,856.48,6566.33,0.0,114.91,Pagado,36,2023-05-17,100,1141.97,469.0,2345.0,Redondo Low Profile
2024-05-14,2024,5,Estética Integral,Sofia Vega,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",11,2058.34,0.0,0.0,0.15,22641.74,3396.26,26038.0,0.0,455.67,Pagado,30,2024-06-13,119,2058.34,765.82,8424.02,Ergonómico
2023-05-01,2023,5,Clínica Santa Inés,Carlos Ruiz,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",9,1725.71,0.0,0.0,0.15,15531.39,2329.71,17861.1,17861.1,312.57,Anulado,21,2023-05-22,79,1725.71,760.8,6847.2,Redondo High Profile
2023-06-11,2023,6,MedGroup SA,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",6,1258.9,0.0,0.0,0.15,7553.4,1133.01,8686.41,0.0,0.0,Pagado,33,2023-07-14,123,1258.9,452.6,2715.6,Redondo High Profile
2023-09-18,2023,9,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",9,1581.71,0.15,2135.31,0.15,12100.08,1815.01,13915.09,0.0,0.0,Pagado,29,2023-10-17,46,1581.71,711.37,6402.33,Redondo Low Profile
2025-11-01,2025,11,Estética Integral,Carlos Ruiz,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",12,2051.53,0.15,3692.75,0.15,20925.61,3138.84,24064.45,0.0,421.13,Pagado,53,2025-12-24,56,2051.53,748.96,8987.52,Redondo Low Profile
2024-04-17,2024,4,MedGroup SA,Lucía Méndez,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",9,1171.37,0.0,0.0,0.15,10542.33,1581.35,12123.68,0.0,0.0,Pagado,15,2024-05-02,46,1171.37,497.23,4475.07,Ergonómico
2025-10-23,2025,10,Estética Integral,Lucía Méndez,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",3,1722.75,0.0,0.0,0.15,5168.25,775.24,5943.49,0.0,104.01,Pagado,19,2025-11-11,9,1722.75,778.31,2334.93,Ergonómico
2025-07-28,2025,7,Centro Quirúrgico Norte,Sofia Vega,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",9,2347.66,0.15,3169.34,0.15,17959.6,2693.94,20653.54,0.0,361.44,Pagado,43,2025-09-09,78,2347.66,836.5,7528.5,Anatómico
2024-10-18,2024,10,MedGroup SA,Marcos Proaño,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",6,1043.94,0.0,0.0,0.15,6263.64,939.55,7203.19,0.0,0.0,Pagado,52,2024-12-09,50,1043.94,464.26,2785.56,Ergonómico
2025-05-16,2025,5,Clínica Santa Inés,Sofia Vega,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",5,1844.26,0.0,0.0,0.15,9221.3,1383.19,10604.49,0.0,185.58,Pagado,46,2025-07-01,62,1844.26,820.95,4104.75,Redondo Low Profile
2025-02-17,2025,2,Clínica Santa Inés,Elena Gómez,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",4,1852.73,0.0,0.0,0.15,7410.92,1111.64,8522.56,0.0,149.14,Pagado,21,2025-03-10,139,1852.73,749.57,2998.28,Redondo High Profile
2025-08-31,2025,8,Estética Integral,Lucía Méndez,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",11,1375.38,0.0,0.0,0.15,15129.18,2269.38,17398.56,17398.56,0.0,Pendiente,52,2025-10-22,7,1375.38,538.04,5918.44,Anatómico
2025-12-21,2025,12,MedGroup SA,Marcos Proaño,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",9,1564.92,0.0,0.0,0.15,14084.28,2112.64,16196.92,16196.92,0.0,Pendiente,23,2026-01-13,35,1564.92,538.82,4849.38,Anatómico
2025-05-29,2025,5,MedGroup SA,Elena Gómez,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",9,1191.54,0.0,0.0,0.15,10723.86,1608.58,12332.44,12332.44,215.82,Pendiente,56,2025-07-24,83,1191.54,458.24,4124.16,Redondo High Profile
2025-04-08,2025,4,Clínica Santa Inés,Sofia Vega,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",4,2148.84,0.0,0.0,0.15,8595.36,1289.3,9884.66,0.0,0.0,Pagado,41,2025-05-19,108,2148.84,758.11,3032.44,Redondo High Profile
2023-06-14,2023,6,Centro Quirúrgico Norte,Carlos Ruiz,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",7,1583.92,0.1,1108.74,0.15,9978.7,1496.81,11475.51,0.0,0.0,Pagado,52,2023-08-05,91,1583.92,633.4,4433.8,Redondo High Profile
2024-06-17,2024,6,MedGroup SA,Elena Gómez,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",8,1910.96,0.0,0.0,0.15,15287.68,2293.15,17580.83,0.0,0.0,Pagado,51,2024-08-07,119,1910.96,789.46,6315.68,Redondo High Profile
2024-09-17,2024,9,Hospital del Valle,Sofia Vega,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",10,1239.65,0.0,0.0,0.15,12396.5,1859.47,14255.97,0.0,249.48,Pagado,47,2024-11-03,150,1239.65,494.89,4948.9,Redondo Low Profile
2025-11-26,2025,11,Clínica Santa Inés,Elena Gómez,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",4,1717.35,0.15,1030.41,0.15,5838.99,875.85,6714.84,6714.84,117.51,Pendiente,23,2025-12-19,53,1717.35,636.22,2544.88,Redondo High Profile
2024-12-22,2024,12,Estética Integral,Sofia Vega,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",10,1391.59,0.1,1391.59,0.15,12524.31,1878.65,14402.96,0.0,0.0,Pagado,22,2025-01-13,111,1391.59,480.58,4805.8,Redondo High Profile
2023-01-21,2023,1,MedGroup SA,Carlos Ruiz,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",12,2120.73,0.05,1272.44,0.15,24176.32,3626.45,27802.77,27802.77,0.0,Pendiente,59,2023-03-21,27,2120.73,846.55,10158.6,Redondo High Profile
2025-04-04,2025,4,Centro Quirúrgico Norte,Sofia Vega,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",8,1438.29,0.0,0.0,0.15,11506.32,1725.95,13232.27,0.0,231.56,Pagado,25,2025-04-29,59,1438.29,570.64,4565.12,Anatómico
2025-10-04,2025,10,Dr. Juan Pérez,Marcos Proaño,IMP-RE-325,Implante de Seno Redondo High Profile 325cc,"Grado médico, esterilizado Gamma",3,1365.35,0.05,204.8,0.15,3891.25,583.69,4474.94,0.0,78.31,Pagado,28,2025-11-01,29,1365.35,609.64,1828.92,Redondo High Profile
2023-11-11,2023,11,MedGroup SA,Lucía Méndez,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",11,1382.45,0.05,760.35,0.15,14446.6,2166.99,16613.59,0.0,290.74,Pagado,45,2023-12-26,72,1382.45,568.64,6255.04,Anatómico
2023-06-22,2023,6,Hospital del Valle,Lucía Méndez,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",4,1262.72,0.0,0.0,0.15,5050.88,757.63,5808.51,0.0,0.0,Pagado,16,2023-07-08,112,1262.72,548.27,2193.08,Redondo High Profile
2024-06-01,2024,6,Dr. Juan Pérez,Sofia Vega,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",4,2223.05,0.0,0.0,0.15,8892.2,1333.83,10226.03,0.0,178.96,Pagado,18,2024-06-19,40,2223.05,745.02,2980.08,Anatómico
2023-03-04,2023,3,Hospital del Valle,Carlos Ruiz,IMP-RE-325,Implante de Seno Redondo High Profile 325cc,"Grado médico, esterilizado Gamma",2,1832.58,0.15,549.77,0.15,3115.39,467.31,3582.7,0.0,62.7,Pagado,29,2023-04-02,54,1832.58,830.84,1661.68,Redondo High Profile
2024-04-26,2024,4,Hospital del Valle,Sofia Vega,IMP-ER-450,Implante de Seno Ergonómico 450cc,"Grado médico, esterilizado Gamma",12,2191.13,0.0,0.0,0.15,26293.56,3944.03,30237.59,0.0,0.0,Pagado,43,2024-06-08,124,2191.13,751.2,9014.4,Ergonómico
2023-07-08,2023,7,Estética Integral,Marcos Proaño,IMP-ER-375,Implante de Seno Ergonómico 375cc,"Grado médico, esterilizado Gamma",4,1210.13,0.0,0.0,0.15,4840.52,726.08,5566.6,0.0,0.0,Pagado,23,2023-07-31,15,1210.13,514.86,2059.44,Ergonómico
2023-07-04,2023,7,Hospital del Valle,Carlos Ruiz,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",1,1361.61,0.0,0.0,0.15,1361.61,204.24,1565.85,1565.85,27.4,Pendiente,47,2023-08-20,17,1361.61,518.59,518.59,Anatómico
2023-07-03,2023,7,Centro Quirúrgico Norte,Sofia Vega,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",2,1495.08,0.0,0.0,0.15,2990.16,448.52,3438.68,0.0,0.0,Pagado,25,2023-07-28,18,1495.08,672.55,1345.1,Anatómico
2023-06-19,2023,6,Estética Integral,Elena Gómez,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",11,1690.87,0.0,0.0,0.15,18599.57,2789.94,21389.51,0.0,0.0,Pagado,30,2023-07-19,8,1690.87,696.15,7657.65,Redondo Low Profile
2023-08-09,2023,8,Clínica Santa Inés,Elena Gómez,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",12,1478.84,0.0,0.0,0.15,17746.08,2661.91,20407.99,20407.99,0.0,Pendiente,24,2023-09-02,111,1478.84,572.83,6873.96,Anatómico
2025-01-27,2025,1,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",5,1624.09,0.05,406.02,0.15,7714.43,1157.16,8871.59,0.0,0.0,Pagado,15,2025-02-11,48,1624.09,728.13,3640.65,Redondo High Profile
2025-11-04,2025,11,Dr. Juan Pérez,Carlos Ruiz,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",12,2047.79,0.05,1228.67,0.15,23344.81,3501.72,26846.53,26846.53,469.81,Pendiente,21,2025-11-25,102,2047.79,838.28,10059.36,Redondo Low Profile
2023-11-18,2023,11,Hospital del Valle,Elena Gómez,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",3,1391.59,0.0,0.0,0.15,4174.77,626.22,4800.99,0.0,84.02,Pagado,56,2024-01-13,93,1391.59,615.45,1846.35,Redondo High Profile
2025-04-15,2025,4,Clínica Santa Inés,Marcos Proaño,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",11,1312.18,0.15,2165.1,0.15,12268.88,1840.33,14109.21,0.0,0.0,Pagado,28,2025-05-13,109,1312.18,593.06,6523.66,Redondo Low Profile
2025-11-17,2025,11,Clínica Santa Inés,Marcos Proaño,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",2,1680.63,0.05,168.06,0.15,3193.2,478.98,3672.18,3672.18,64.26,Pendiente,26,2025-12-13,23,1680.63,632.84,1265.68,Redondo High Profile
2023-08-08,2023,8,Clínica Santa Inés,Carlos Ruiz,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",7,1515.2,0.0,0.0,0.15,10606.4,1590.96,12197.36,0.0,0.0,Pagado,29,2023-09-06,80,1515.2,594.58,4162.06,Ergonómico
2023-08-26,2023,8,Dr. Juan Pérez,Sofia Vega,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",6,2161.84,0.1,1297.1,0.15,11673.94,1751.09,13425.03,0.0,234.94,Pagado,37,2023-10-02,146,2161.84,801.19,4807.14,Ergonómico
2024-07-03,2024,7,Dr. Juan Pérez,Carlos Ruiz,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",9,1308.87,0.0,0.0,0.15,11779.83,1766.97,13546.8,0.0,237.07,Pagado,54,2024-08-26,69,1308.87,487.17,4384.53,Ergonómico
2025-07-07,2025,7,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",11,1719.48,0.1,1891.43,0.15,17022.85,2553.43,19576.28,0.0,342.58,Pagado,38,2025-08-14,126,1719.48,641.37,7055.07,Redondo Low Profile
2025-08-03,2025,8,Clínica Santa Inés,Marcos Proaño,IMP-RE-300,Implante de Seno Redondo Low Profile 300cc,"Grado médico, esterilizado Gamma",1,1700.13,0.0,0.0,0.15,1700.13,255.02,1955.15,0.0,0.0,Pagado,20,2025-08-23,125,1700.13,729.4,729.4,Redondo Low Profile
2023-06-24,2023,6,Dr. Juan Pérez,Lucía Méndez,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",2,1869.34,0.0,0.0,0.15,3738.68,560.8,4299.48,0.0,75.24,Pagado,24,2023-07-18,51,1869.34,732.68,1465.36,Redondo High Profile
2025-02-03,2025,2,Clínica Santa Inés,Carlos Ruiz,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",7,2182.03,0.0,0.0,0.15,15274.21,2291.13,17565.34,0.0,0.0,Pagado,40,2025-03-15,15,2182.03,788.45,5519.15,Anatómico
2024-08-14,2024,8,Hospital del Valle,Marcos Proaño,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",7,1793.33,0.0,0.0,0.15,12553.31,1883.0,14436.31,0.0,0.0,Pagado,29,2024-09-12,84,1793.33,644.81,4513.67,Redondo High Profile
2024-05-01,2024,5,Clínica Santa Inés,Marcos Proaño,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",5,1847.74,0.0,0.0,0.15,9238.7,1385.81,10624.51,10624.51,0.0,Pendiente,52,2024-06-22,22,1847.74,788.92,3944.6,Redondo Low Profile
2025-08-03,2025,8,Estética Integral,Lucía Méndez,IMP-RE-325,Implante de Seno Redondo High Profile 325cc,"Grado médico, esterilizado Gamma",8,1987.64,0.0,0.0,0.15,15901.12,2385.17,18286.29,0.0,320.01,Pagado,34,2025-09-06,103,1987.64,813.44,6507.52,Redondo High Profile
2025-11-18,2025,11,Clínica Santa Inés,Carlos Ruiz,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",4,1809.68,0.05,361.94,0.15,6876.78,1031.52,7908.3,0.0,0.0,Pagado,56,2026-01-13,119,1809.68,628.41,2513.64,Anatómico
2023-05-01,2023,5,Centro Quirúrgico Norte,Carlos Ruiz,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",1,1211.75,0.1,121.18,0.15,1090.57,163.59,1254.16,0.0,21.95,Pagado,42,2023-06-12,25,1211.75,512.68,512.68,Redondo High Profile
2023-10-12,2023,10,Estética Integral,Lucía Méndez,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",2,1626.08,0.05,162.61,0.15,3089.55,463.43,3552.98,0.0,62.18,Pagado,54,2023-12-05,34,1626.08,551.54,1103.08,Ergonómico
2024-05-29,2024,5,Clínica Santa Inés,Marcos Proaño,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",5,1902.82,0.1,951.41,0.15,8562.69,1284.4,9847.09,0.0,0.0,Pagado,15,2024-06-13,8,1902.82,709.56,3547.8,Ergonómico
2024-02-24,2024,2,Clínica Santa Inés,Lucía Méndez,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",7,1785.07,0.0,0.0,0.15,12495.49,1874.32,14369.81,0.0,251.47,Pagado,45,2024-04-09,98,1785.07,642.72,4499.04,Anatómico
2025-09-13,2025,9,Clínica Santa Inés,Lucía Méndez,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",12,1569.12,0.15,2824.42,0.15,16005.02,2400.75,18405.77,0.0,322.1,Pagado,49,2025-11-01,57,1569.12,565.1,6781.2,Ergonómico
2023-12-28,2023,12,Centro Quirúrgico Norte,Elena Gómez,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",8,2020.16,0.15,2424.19,0.15,13737.09,2060.56,15797.65,0.0,276.46,Pagado,35,2024-02-01,108,2020.16,677.25,5418.0,Redondo Low Profile
2023-06-10,2023,6,MedGroup SA,Marcos Proaño,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",11,1112.03,0.0,0.0,0.15,12232.33,1834.85,14067.18,14067.18,246.18,Anulado,37,2023-07-17,71,1112.03,491.77,5409.47,Redondo High Profile
